ID,RA,Decl,I,V,P_1
OGLE-SMC-CEP-2974,00:59:20.31,-72:18:49.7,17.44,18.152,1.2289940000000001
OGLE-SMC-CEP-2977,00:59:21.00,-73:03:54.7,15.804,16.541,3.7348807999999996
OGLE-SMC-CEP-2979,00:59:22.64,-72:16:48.7,16.317999999999998,16.908,2.0186153
OGLE-SMC-CEP-2981,00:59:23.22,-73:21:47.1,17.102999999999998,17.723,1.3517162
OGLE-SMC-CEP-2983,00:59:23.91,-72:36:53.9,16.989,17.704,1.6751543999999998
OGLE-SMC-CEP-2984,00:59:24.09,-73:08:40.6,17.265,17.899,1.5889681999999998
OGLE-SMC-CEP-2985,00:59:24.30,-72:52:33.4,16.781,17.546,1.884354
OGLE-SMC-CEP-2989,00:59:26.62,-72:26:49.0,16.338,16.917,1.9605970000000001
OGLE-SMC-CEP-2991,00:59:27.56,-73:25:46.6,15.372,16.049,3.6100739
OGLE-SMC-CEP-2993,00:59:28.35,-72:38:20.9,15.796,16.537,3.8605817000000004
OGLE-SMC-CEP-2996,00:59:29.45,-73:45:59.7,16.814,17.382,1.4032548
OGLE-SMC-CEP-2997,00:59:29.46,-72:51:24.5,15.456,16.137,4.0790885
OGLE-SMC-CEP-2998,00:59:29.57,-72:55:49.1,17.021,17.747,1.6583301
OGLE-SMC-CEP-2999,00:59:29.58,-71:18:18.1,16.673,17.253,1.4907799
OGLE-SMC-CEP-3000,00:59:29.91,-73:23:53.3,16.807000000000002,17.385,1.4732341
OGLE-SMC-CEP-3001,00:59:30.17,-72:38:56.4,16.584,17.257,1.7963837
OGLE-SMC-CEP-3003,00:59:31.33,-72:54:50.0,15.232999999999999,15.86,3.9143324999999995
OGLE-SMC-CEP-3004,00:59:31.46,-72:39:58.2,16.339000000000002,16.93,2.0380962
OGLE-SMC-CEP-3006,00:59:31.48,-73:35:56.9,14.950999999999999,15.707,5.7772098
OGLE-SMC-CEP-3007,00:59:32.55,-71:39:56.7,15.444,16.133,4.0883405
OGLE-SMC-CEP-3008,00:59:32.85,-73:11:06.9,16.948,17.607,1.458273
OGLE-SMC-CEP-3013,00:59:35.53,-72:33:57.0,16.368,16.932000000000002,1.5954902
OGLE-SMC-CEP-3015,00:59:35.69,-73:04:54.3,17.180999999999997,17.85,1.4078111
OGLE-SMC-CEP-3016,00:59:36.20,-73:07:54.4,16.52,17.199,2.0983291
OGLE-SMC-CEP-3017,00:59:36.88,-71:55:21.3,15.812999999999999,16.409000000000002,2.8256677000000003
OGLE-SMC-CEP-3018,00:59:36.97,-73:26:13.7,17.369,-99.99,1.2747301000000002
OGLE-SMC-CEP-3020,00:59:37.09,-72:33:05.8,15.139000000000001,15.774000000000001,3.6661072
OGLE-SMC-CEP-3022,00:59:38.42,-72:01:29.2,16.926,17.582,1.3498252
OGLE-SMC-CEP-3024,00:59:38.75,-74:01:51.8,16.875999999999998,17.477,1.3912803999999999
OGLE-SMC-CEP-3025,00:59:40.11,-73:22:14.1,14.773,15.562999999999999,7.280002499999999
OGLE-SMC-CEP-3026,00:59:40.27,-72:24:58.9,16.119,16.832,2.9345048
OGLE-SMC-CEP-3027,00:59:40.71,-73:27:55.1,15.475999999999999,16.055999999999997,3.1630224
OGLE-SMC-CEP-3028,00:59:41.73,-72:47:32.8,16.346,17.041,2.2795331
OGLE-SMC-CEP-3030,00:59:42.62,-72:14:50.3,15.037,15.794,5.4691996
OGLE-SMC-CEP-3031,00:59:43.56,-72:23:57.8,15.84,16.667,4.393917500000001
OGLE-SMC-CEP-3032,00:59:43.97,-72:29:09.6,16.837,17.496,1.6250258
OGLE-SMC-CEP-3036,00:59:46.96,-72:45:51.8,14.696,15.520999999999999,7.755061099999999
OGLE-SMC-CEP-3038,00:59:47.97,-72:10:58.7,15.875,16.646,2.5430359
OGLE-SMC-CEP-3041,00:59:48.64,-73:03:12.1,17.146,17.783,1.2136638000000002
OGLE-SMC-CEP-3042,00:59:48.66,-73:29:12.5,16.871,17.512,1.5461701
OGLE-SMC-CEP-3044,00:59:49.28,-73:57:25.6,15.710999999999999,16.235,2.2360784
OGLE-SMC-CEP-3045,00:59:49.46,-72:51:51.1,14.28,14.922,7.9508257
OGLE-SMC-CEP-3046,00:59:49.49,-73:12:22.9,15.183,15.825999999999999,4.636493799999999
OGLE-SMC-CEP-3048,00:59:50.64,-73:14:53.7,16.881,17.563,1.6824688
OGLE-SMC-CEP-3050,00:59:51.15,-72:12:14.5,15.745999999999999,-99.99,2.8904894
OGLE-SMC-CEP-3051,00:59:51.39,-73:06:54.9,17.47,18.133,1.2578109
OGLE-SMC-CEP-3052,00:59:51.53,-71:44:50.3,15.307,16.028,3.8931187999999994
OGLE-SMC-CEP-3053,00:59:51.79,-72:42:07.0,16.695999999999998,17.273,1.5402712
OGLE-SMC-CEP-3054,00:59:51.99,-72:17:13.6,17.469,18.078,1.0265469
OGLE-SMC-CEP-3055,00:59:53.14,-73:32:11.2,17.152,17.799,1.3616785
OGLE-SMC-CEP-3056,00:59:53.19,-72:38:25.4,15.705,16.339000000000002,3.1316498
OGLE-SMC-CEP-3058,00:59:53.64,-72:30:40.5,16.555,17.283,2.0023113
OGLE-SMC-CEP-3059,00:59:54.26,-72:55:29.8,17.079,17.762999999999998,1.4832504
OGLE-SMC-CEP-3060,00:59:54.54,-71:44:42.5,15.487,16.225,3.7152922999999993
OGLE-SMC-CEP-3061,00:59:55.68,-72:43:21.5,15.6,16.391,2.5407085
OGLE-SMC-CEP-3062,00:59:56.14,-72:22:18.5,15.112,15.825,5.3767106
OGLE-SMC-CEP-3063,00:59:56.30,-72:55:23.9,15.69,16.284000000000002,3.0512164
OGLE-SMC-CEP-3064,00:59:56.77,-72:57:28.7,16.735,17.348,1.6675887999999999
OGLE-SMC-CEP-3070,00:59:59.10,-72:56:08.8,15.623,16.304000000000002,3.62742
OGLE-SMC-CEP-3072,00:59:59.96,-72:07:33.7,15.177,15.835999999999999,4.2602275
OGLE-SMC-CEP-3073,01:00:01.70,-72:01:22.3,16.784000000000002,17.436,1.6857195
OGLE-SMC-CEP-3074,01:00:03.10,-72:57:58.3,15.262,16.022000000000002,5.4587754
OGLE-SMC-CEP-3075,01:00:04.48,-72:47:36.3,16.319000000000003,16.877,2.0423313999999997
OGLE-SMC-CEP-3076,01:00:05.25,-72:56:41.7,15.904000000000002,17.022000000000002,3.2449055
OGLE-SMC-CEP-3080,01:00:07.83,-72:17:46.9,17.069000000000003,17.759,1.4270989
OGLE-SMC-CEP-3081,01:00:08.06,-72:59:11.2,16.058,-99.99,2.8949054
OGLE-SMC-CEP-3084,01:00:09.46,-72:13:47.2,15.324000000000002,16.039,3.9996172999999997
OGLE-SMC-CEP-3086,01:00:10.67,-72:07:32.8,14.997,15.647,4.9216893
OGLE-SMC-CEP-3087,01:00:10.93,-72:28:36.2,16.76,17.308,1.5571336999999998
OGLE-SMC-CEP-3088,01:00:11.17,-72:55:17.9,15.994000000000002,16.745,2.9181542
OGLE-SMC-CEP-3089,01:00:11.41,-72:33:06.2,17.234,18.025,1.5159241
OGLE-SMC-CEP-3091,01:00:11.98,-72:30:52.2,16.680999999999997,17.262999999999998,1.5165745000000002
OGLE-SMC-CEP-3093,01:00:13.18,-73:15:42.1,15.764000000000001,16.477,3.3516486000000003
OGLE-SMC-CEP-3095,01:00:14.60,-73:17:44.6,15.558,16.105999999999998,3.0037917000000003
OGLE-SMC-CEP-3096,01:00:14.79,-73:17:59.1,15.345,16.127,5.128739599999999
OGLE-SMC-CEP-3099,01:00:16.09,-71:39:25.0,16.162,16.655,1.9664799
OGLE-SMC-CEP-3101,01:00:16.45,-72:38:28.2,16.132,16.961,2.9103036
OGLE-SMC-CEP-3103,01:00:17.05,-73:26:37.9,16.461,-99.99,1.875743
OGLE-SMC-CEP-3104,01:00:17.77,-72:08:07.1,16.171,16.874000000000002,2.5052777
OGLE-SMC-CEP-3108,01:00:18.84,-72:13:16.1,16.343,16.973,2.0080858
OGLE-SMC-CEP-3109,01:00:18.89,-73:16:14.7,17.482,18.082,1.0651605
OGLE-SMC-CEP-3110,01:00:19.48,-72:13:24.0,15.949000000000002,16.516,2.7141438
OGLE-SMC-CEP-3111,01:00:19.54,-73:40:26.2,15.015,15.815,5.4920739
OGLE-SMC-CEP-3112,01:00:19.69,-72:38:38.2,15.215,15.91,4.2907605
OGLE-SMC-CEP-3113,01:00:20.83,-73:25:20.3,16.941,17.576,1.2836513
OGLE-SMC-CEP-3114,01:00:21.02,-72:32:31.3,17.058,17.769000000000002,1.4672261999999998
OGLE-SMC-CEP-3115,01:00:21.02,-73:10:26.4,16.19,16.69,1.2519453
OGLE-SMC-CEP-3118,01:00:22.52,-72:50:51.2,16.526,17.316,2.3184397
OGLE-SMC-CEP-3119,01:00:23.86,-72:05:21.6,14.899000000000001,16.059,6.3668678
OGLE-SMC-CEP-3121,01:00:25.66,-72:13:30.3,15.839,16.517,2.7881181
OGLE-SMC-CEP-3122,01:00:26.48,-73:05:31.1,15.867,16.629,3.4771871
OGLE-SMC-CEP-3123,01:00:26.53,-71:55:38.6,17.118,17.7,1.0681181999999998
OGLE-SMC-CEP-3124,01:00:26.82,-72:42:35.5,16.581,17.184,1.620623
OGLE-SMC-CEP-3125,01:00:26.86,-73:43:21.6,16.822,17.474,1.1966879
OGLE-SMC-CEP-3127,01:00:27.48,-73:22:41.3,16.36,17.046,2.180034
OGLE-SMC-CEP-3128,01:00:27.59,-72:58:09.3,16.215999999999998,16.864,2.3276764
OGLE-SMC-CEP-3131,01:00:29.34,-72:03:22.5,16.964000000000002,17.474,1.1411676000000002
OGLE-SMC-CEP-3133,01:00:29.60,-73:31:01.0,16.963,17.613,1.4425504999999998
OGLE-SMC-CEP-3138,01:00:32.29,-73:22:45.1,16.236,16.889,2.0969094
OGLE-SMC-CEP-3139,01:00:33.45,-72:47:21.3,13.73,14.638,16.2445388
OGLE-SMC-CEP-3144,01:00:36.08,-72:15:10.7,16.639,17.289,1.5017318000000002
OGLE-SMC-CEP-3147,01:00:37.46,-72:11:44.4,17.154,17.96,1.5035125
OGLE-SMC-CEP-3151,01:00:38.07,-73:36:23.9,16.673,17.298,1.6393830000000003
OGLE-SMC-CEP-3154,01:00:39.07,-72:36:11.0,17.205,17.820999999999998,1.1632102
OGLE-SMC-CEP-3155,01:00:39.84,-72:44:03.0,15.863,16.517,2.8670155
OGLE-SMC-CEP-3156,01:00:39.90,-73:23:48.9,16.747,17.410999999999998,1.6537313999999999
OGLE-SMC-CEP-3157,01:00:39.97,-73:18:07.5,16.653,17.345,1.8730505000000002
OGLE-SMC-CEP-3160,01:00:41.30,-73:06:38.3,15.833,16.537,2.9883006
OGLE-SMC-CEP-3161,01:00:41.72,-73:12:36.4,16.811,17.399,1.5481813
OGLE-SMC-CEP-3163,01:00:42.09,-72:49:41.1,15.44,16.102,2.9731673
OGLE-SMC-CEP-3165,01:00:43.08,-73:38:59.8,17.061,17.702,1.3791906
OGLE-SMC-CEP-3166,01:00:43.43,-72:33:29.7,17.329,18.0,1.1150993999999999
OGLE-SMC-CEP-3167,01:00:43.48,-72:09:33.8,16.500999999999998,17.093,1.6720511999999998
OGLE-SMC-CEP-3168,01:00:43.73,-72:50:05.8,15.918,16.678,3.1608841
OGLE-SMC-CEP-3170,01:00:44.39,-71:49:51.2,17.028,17.553,1.290143
OGLE-SMC-CEP-3171,01:00:45.32,-72:45:33.8,16.278,16.955,2.3585903999999998
OGLE-SMC-CEP-3173,01:00:45.69,-71:50:02.5,16.063,16.663,2.3540843999999996
OGLE-SMC-CEP-3174,01:00:46.39,-72:03:36.8,15.450999999999999,16.048,3.4922136
OGLE-SMC-CEP-3175,01:00:47.17,-73:31:48.7,16.769000000000002,17.383,1.3354271
OGLE-SMC-CEP-3176,01:00:47.39,-72:20:45.5,16.586,17.266,1.8335589
OGLE-SMC-CEP-3178,01:00:48.15,-73:07:15.0,15.905999999999999,16.498,2.8512136000000003
OGLE-SMC-CEP-3179,01:00:48.55,-72:24:55.7,17.114,17.802,1.3887823000000001
OGLE-SMC-CEP-3180,01:00:48.80,-73:34:26.2,16.191,16.8,1.9794412000000001
OGLE-SMC-CEP-3186,01:00:50.85,-72:02:30.8,15.6,16.208,2.7555444
OGLE-SMC-CEP-3189,01:00:52.41,-73:08:33.1,15.849,16.436,2.732022
OGLE-SMC-CEP-3190,01:00:52.41,-72:07:16.1,16.733,17.314,1.5572413
OGLE-SMC-CEP-3191,01:00:54.25,-73:21:39.2,15.460999999999999,16.087,3.3682581
OGLE-SMC-CEP-3193,01:00:54.77,-73:38:46.8,15.954,16.625999999999998,3.3575508999999997
OGLE-SMC-CEP-3194,01:00:55.48,-72:57:42.0,15.448,16.25,4.4388013
OGLE-SMC-CEP-3198,01:00:57.25,-73:09:06.7,16.889,17.558,1.5504502
OGLE-SMC-CEP-3199,01:00:57.31,-73:09:14.8,16.921,17.562,1.5099782
OGLE-SMC-CEP-3200,01:00:57.40,-73:35:56.9,15.812999999999999,16.39,2.4378877
OGLE-SMC-CEP-3202,01:00:58.95,-72:04:04.0,16.925,17.570999999999998,1.3524583000000001
OGLE-SMC-CEP-3203,01:00:58.95,-72:01:50.3,15.067,15.809000000000001,6.4274494
OGLE-SMC-CEP-3204,01:00:59.12,-73:36:07.3,16.652,17.289,1.6344303999999998
OGLE-SMC-CEP-3206,01:00:59.56,-71:48:11.3,14.696,15.442,6.8400159
OGLE-SMC-CEP-3207,01:01:00.62,-73:28:57.7,17.116,17.748,1.3802471
OGLE-SMC-CEP-3209,01:01:02.03,-72:56:55.3,17.053,17.625,1.2479395
OGLE-SMC-CEP-3211,01:01:02.67,-72:14:35.0,16.393,17.084,1.9181263
OGLE-SMC-CEP-3212,01:01:02.69,-72:11:54.4,12.992,13.907,27.075045000000003
OGLE-SMC-CEP-3214,01:01:03.15,-73:08:51.1,17.183,17.855999999999998,1.3398571000000001
OGLE-SMC-CEP-3215,01:01:03.72,-73:21:41.7,15.962,16.69,2.8600275
OGLE-SMC-CEP-3216,01:01:04.59,-72:41:49.5,14.904000000000002,15.556,5.7493115
OGLE-SMC-CEP-3217,01:01:06.92,-73:21:10.8,17.449,18.076,1.015343
OGLE-SMC-CEP-3218,01:01:07.17,-73:23:55.6,15.880999999999998,16.660999999999998,3.2768829
OGLE-SMC-CEP-3220,01:01:08.04,-72:53:36.8,15.615,16.42,4.32254
OGLE-SMC-CEP-3222,01:01:08.35,-73:42:38.3,16.377,17.016,2.2270488999999998
OGLE-SMC-CEP-3223,01:01:08.60,-73:01:38.7,15.824000000000002,16.474,2.8073582000000004
OGLE-SMC-CEP-3224,01:01:10.10,-71:16:46.0,17.195999999999998,17.79,1.0546765
OGLE-SMC-CEP-3225,01:01:10.28,-73:54:53.0,16.92,17.489,1.4507643
OGLE-SMC-CEP-3226,01:01:10.45,-73:17:41.0,17.462,17.878,0.985726
OGLE-SMC-CEP-3227,01:01:10.70,-73:01:37.2,16.017,16.625999999999998,2.6092526
OGLE-SMC-CEP-3228,01:01:11.27,-73:51:08.2,14.937000000000001,15.718,6.1876945999999995
OGLE-SMC-CEP-3229,01:01:11.40,-73:45:19.6,17.548,18.178,1.0361833
OGLE-SMC-CEP-3230,01:01:11.64,-72:09:40.1,16.072,16.66,2.1727385
OGLE-SMC-CEP-3234,01:01:15.39,-73:46:36.7,16.567,17.283,1.9440581000000001
OGLE-SMC-CEP-3236,01:01:16.36,-73:37:47.1,15.206,15.978,4.7708722
OGLE-SMC-CEP-3237,01:01:16.48,-71:17:21.2,16.22,16.899,2.464852
OGLE-SMC-CEP-3241,01:01:17.26,-72:14:58.9,14.882,15.659,6.111650599999999
OGLE-SMC-CEP-3242,01:01:17.56,-73:19:04.6,17.096,17.688,1.2730468000000001
OGLE-SMC-CEP-3246,01:01:18.99,-72:47:32.8,15.384,16.143,5.0990129
OGLE-SMC-CEP-3247,01:01:19.91,-74:08:43.9,16.969,17.545,1.4609589
OGLE-SMC-CEP-3248,01:01:19.99,-73:13:55.7,17.236,17.812,1.1241288
OGLE-SMC-CEP-3250,01:01:20.17,-73:24:19.1,16.839000000000002,17.487000000000002,1.5319276000000002
OGLE-SMC-CEP-3251,01:01:21.13,-73:27:35.2,15.624,16.294,3.3844282
OGLE-SMC-CEP-3252,01:01:22.06,-73:10:28.1,17.119,17.730999999999998,1.2807335
OGLE-SMC-CEP-3253,01:01:22.78,-71:18:31.4,16.717,17.23,1.3008669
OGLE-SMC-CEP-3254,01:01:23.54,-73:10:05.8,16.804000000000002,17.412,1.5708606
OGLE-SMC-CEP-3255,01:01:23.97,-72:07:00.0,16.951,17.565,1.3176736999999998
OGLE-SMC-CEP-3256,01:01:24.05,-73:32:03.6,17.065,17.750999999999998,1.5901973999999999
OGLE-SMC-CEP-3257,01:01:24.22,-72:17:42.8,16.930999999999997,17.475,1.275806
OGLE-SMC-CEP-3258,01:01:24.63,-72:27:23.5,16.532,17.211,1.6265359
OGLE-SMC-CEP-3260,01:01:28.33,-73:25:26.2,16.887,17.463,1.3842723999999997
OGLE-SMC-CEP-3261,01:01:28.75,-72:18:17.1,15.579,16.245,3.7247431000000004
OGLE-SMC-CEP-3262,01:01:29.15,-73:19:30.9,17.042,17.724,1.5132709
OGLE-SMC-CEP-3266,01:01:30.72,-73:10:37.0,16.965999999999998,17.678,1.6282608
OGLE-SMC-CEP-3267,01:01:30.79,-73:25:03.2,15.41,16.083,3.6933309999999997
OGLE-SMC-CEP-3270,01:01:31.90,-72:19:20.6,15.874,16.533,2.8611182
OGLE-SMC-CEP-3272,01:01:32.48,-72:50:55.3,16.488,17.136,1.8877148999999998
OGLE-SMC-CEP-3274,01:01:33.49,-73:13:08.1,16.785999999999998,17.52,1.4187076
OGLE-SMC-CEP-3275,01:01:33.95,-73:19:15.8,17.064,17.711,1.3825909
OGLE-SMC-CEP-3276,01:01:34.06,-71:48:54.6,16.672,17.332,1.5220136999999998
OGLE-SMC-CEP-3277,01:01:35.61,-72:45:09.5,16.907,17.522000000000002,1.4448504
OGLE-SMC-CEP-3279,01:01:36.33,-73:18:26.1,16.77,17.439,1.6292133999999998
OGLE-SMC-CEP-3280,01:01:36.67,-73:28:36.4,17.392,17.993,1.1315594
OGLE-SMC-CEP-3282,01:01:37.95,-73:29:22.8,16.625999999999998,17.271,1.9221137
OGLE-SMC-CEP-3284,01:01:39.25,-73:10:21.9,15.095999999999998,15.815,6.491168
OGLE-SMC-CEP-3286,01:01:42.48,-72:55:13.6,15.919,16.673,3.1464414
OGLE-SMC-CEP-3289,01:01:43.29,-73:31:56.4,16.593,17.224,1.4953231000000002
OGLE-SMC-CEP-3296,01:01:45.43,-72:45:09.5,16.99,17.633,1.3900215
OGLE-SMC-CEP-3297,01:01:45.48,-71:43:00.4,17.142,17.767,1.2232293
OGLE-SMC-CEP-3301,01:01:46.76,-73:23:40.8,16.265,16.864,1.9430439
OGLE-SMC-CEP-3302,01:01:46.87,-73:05:33.3,16.175,16.782,2.1425194
OGLE-SMC-CEP-3304,01:01:47.07,-73:07:25.6,15.727,16.517,3.595363
OGLE-SMC-CEP-3305,01:01:47.13,-72:29:10.5,13.985999999999999,14.84,12.9401662
OGLE-SMC-CEP-3307,01:01:47.91,-72:16:38.3,16.134,16.828,2.6831822
OGLE-SMC-CEP-3308,01:01:47.94,-73:19:39.4,17.066,17.658,1.3606426999999999
OGLE-SMC-CEP-3309,01:01:48.61,-73:17:53.3,16.313,16.808,1.6486908
OGLE-SMC-CEP-3311,01:01:49.49,-72:05:45.5,-99.99,13.129000000000001,49.751689299999995
OGLE-SMC-CEP-3313,01:01:49.80,-72:29:56.1,15.352,15.960999999999999,3.3498406000000003
OGLE-SMC-CEP-3314,01:01:52.76,-71:34:44.5,16.362000000000002,17.096,2.0065424
OGLE-SMC-CEP-3316,01:01:52.79,-72:56:16.8,16.636,17.314,1.7586479
OGLE-SMC-CEP-3323,01:01:56.32,-71:19:05.6,16.624000000000002,17.262999999999998,1.7228846000000002
OGLE-SMC-CEP-3324,01:01:56.41,-73:48:06.1,16.971,17.612000000000002,1.2883928999999998
OGLE-SMC-CEP-3326,01:01:57.54,-71:33:55.6,16.324,16.986,1.7785157
OGLE-SMC-CEP-3329,01:01:57.90,-72:11:49.5,13.522,14.47,18.1073082
OGLE-SMC-CEP-3333,01:02:00.80,-71:51:15.9,16.632,17.164,1.5286412
OGLE-SMC-CEP-3334,01:02:00.91,-72:32:40.6,16.714000000000002,17.362000000000002,1.5771375
OGLE-SMC-CEP-3335,01:02:01.53,-72:58:58.7,16.635,17.292,1.7143241000000002
OGLE-SMC-CEP-3336,01:02:02.07,-72:59:52.5,16.902,17.523,1.3875111999999998
OGLE-SMC-CEP-3338,01:02:02.75,-73:09:47.1,15.765999999999998,16.452,3.1031862
OGLE-SMC-CEP-3340,01:02:03.19,-71:43:10.8,15.01,15.744000000000002,5.6531991999999995
OGLE-SMC-CEP-3341,01:02:06.00,-71:57:19.6,15.472999999999999,16.094,3.4514224000000002
OGLE-SMC-CEP-3342,01:02:06.17,-73:29:24.4,16.124000000000002,16.795,2.7079452999999996
OGLE-SMC-CEP-3345,01:02:07.72,-73:21:42.4,16.776,17.417,1.5788071000000001
OGLE-SMC-CEP-3346,01:02:07.94,-72:48:28.4,16.237000000000002,16.844,2.2257235
OGLE-SMC-CEP-3348,01:02:08.60,-73:04:06.3,16.91,17.524,1.4966297
OGLE-SMC-CEP-3350,01:02:09.25,-72:07:39.4,16.656,17.295,1.5295878
OGLE-SMC-CEP-3352,01:02:10.78,-72:47:02.2,15.783,16.399,2.8021759
OGLE-SMC-CEP-3356,01:02:13.13,-73:10:22.7,16.81,17.545,1.5540076
OGLE-SMC-CEP-3359,01:02:14.73,-73:21:02.2,14.780999999999999,-99.99,5.5488529
OGLE-SMC-CEP-3360,01:02:14.90,-73:00:15.0,16.892,-99.99,1.6209101000000001
OGLE-SMC-CEP-3362,01:02:16.13,-72:44:24.2,16.484,-99.99,1.6921144000000001
OGLE-SMC-CEP-3364,01:02:17.48,-73:06:03.5,15.814,16.599,3.6890281000000003
OGLE-SMC-CEP-3366,01:02:17.57,-72:59:49.2,16.504,17.209,2.155996
OGLE-SMC-CEP-3369,01:02:18.11,-72:56:38.5,16.820999999999998,17.454,1.3228795
OGLE-SMC-CEP-3370,01:02:19.25,-73:22:21.8,17.099,17.759,1.4444786
OGLE-SMC-CEP-3372,01:02:21.57,-71:29:48.6,15.620999999999999,16.336,3.5730114
OGLE-SMC-CEP-3373,01:02:22.01,-73:26:07.8,15.504000000000001,16.284000000000002,3.9311441
OGLE-SMC-CEP-3374,01:02:22.72,-73:07:50.0,16.497,17.12,1.486985
OGLE-SMC-CEP-3375,01:02:23.00,-73:00:31.3,15.999,16.764,3.328043
OGLE-SMC-CEP-3376,01:02:23.56,-71:41:37.0,15.844000000000001,16.56,3.0186261
OGLE-SMC-CEP-3378,01:02:25.41,-73:42:23.1,15.572000000000001,16.147000000000002,3.5148766000000005
OGLE-SMC-CEP-3379,01:02:26.24,-73:43:15.8,15.242,15.931,4.363806200000001
OGLE-SMC-CEP-3380,01:02:26.63,-74:01:38.4,17.320999999999998,17.924,1.0575887
OGLE-SMC-CEP-3382,01:02:26.81,-73:34:02.7,16.894000000000002,17.49,1.4580498
OGLE-SMC-CEP-3384,01:02:27.21,-73:32:37.0,16.709,17.250999999999998,1.5843577
OGLE-SMC-CEP-3385,01:02:27.47,-73:28:10.7,15.955,16.547,2.503057
OGLE-SMC-CEP-3386,01:02:28.02,-72:03:27.6,16.652,17.241,1.3660173
OGLE-SMC-CEP-3388,01:02:28.32,-72:55:39.6,16.673,17.397000000000002,1.4548088
OGLE-SMC-CEP-3389,01:02:28.91,-71:19:52.1,16.401,16.928,1.64327
OGLE-SMC-CEP-3391,01:02:29.26,-73:43:17.4,16.066,16.722,2.8339618
OGLE-SMC-CEP-3392,01:02:30.43,-73:26:41.8,15.187999999999999,-99.99,3.5097648
OGLE-SMC-CEP-3395,01:02:32.06,-71:44:00.0,16.631,17.301,1.8755606
OGLE-SMC-CEP-3396,01:02:33.09,-73:01:39.3,16.807000000000002,17.173,1.8455218
OGLE-SMC-CEP-3397,01:02:33.84,-74:12:04.1,16.567,17.165,1.6489174
OGLE-SMC-CEP-3400,01:02:35.29,-73:18:57.8,16.842,17.523,1.7013151999999998
OGLE-SMC-CEP-3402,01:02:36.18,-73:42:09.5,16.87,17.437,1.4457123
OGLE-SMC-CEP-3405,01:02:37.35,-72:05:07.2,14.515999999999998,15.19,7.41706
OGLE-SMC-CEP-3408,01:02:38.93,-73:10:54.8,16.621,17.235,2.5235925
OGLE-SMC-CEP-3410,01:02:41.42,-73:34:21.6,16.69,17.344,1.8630331999999998
OGLE-SMC-CEP-3411,01:02:41.74,-72:17:11.1,15.472000000000001,16.155,3.3556736000000003
OGLE-SMC-CEP-3412,01:02:41.80,-73:23:11.4,16.742,17.407,1.7326769
OGLE-SMC-CEP-3414,01:02:42.17,-72:23:59.1,15.15,15.922,5.094969
OGLE-SMC-CEP-3415,01:02:42.97,-73:03:02.9,16.017,16.807000000000002,3.3727862
OGLE-SMC-CEP-3416,01:02:43.02,-71:19:30.8,16.494,17.111,1.7185615
OGLE-SMC-CEP-3417,01:02:43.02,-72:59:20.3,16.118,16.822,2.6942587000000002
OGLE-SMC-CEP-3424,01:02:45.74,-73:21:39.0,16.694000000000003,17.250999999999998,1.5324018999999998
OGLE-SMC-CEP-3425,01:02:46.12,-71:32:19.4,16.125999999999998,16.829,2.7328115
OGLE-SMC-CEP-3427,01:02:46.50,-71:59:15.9,15.866,16.491,2.5324092
OGLE-SMC-CEP-3428,01:02:46.69,-72:05:54.7,16.454,17.137999999999998,1.6038565
OGLE-SMC-CEP-3429,01:02:48.60,-73:26:01.9,16.845,17.547,1.6501863
OGLE-SMC-CEP-3432,01:02:50.29,-72:13:27.3,15.107000000000001,15.84,5.0495112
OGLE-SMC-CEP-3434,01:02:50.83,-71:43:45.4,16.824,17.441,1.5141421
OGLE-SMC-CEP-3435,01:02:51.19,-73:38:43.2,16.882,17.476,1.4896669
OGLE-SMC-CEP-3437,01:02:52.71,-73:04:19.7,15.735,16.34,3.2125779
OGLE-SMC-CEP-3439,01:02:54.31,-72:58:49.5,16.399,17.052,1.7712238999999999
OGLE-SMC-CEP-3440,01:02:55.35,-72:12:34.6,14.207,-99.99,9.0866367
OGLE-SMC-CEP-3443,01:02:56.53,-73:25:01.8,15.509,16.257,5.1979264
OGLE-SMC-CEP-3444,01:02:57.26,-73:46:01.4,16.849,17.532,1.4285493
OGLE-SMC-CEP-3446,01:02:57.79,-73:19:51.0,15.110999999999999,15.797,4.760495400000001
OGLE-SMC-CEP-3449,01:02:59.92,-73:56:07.4,15.333,16.05,4.5012422999999995
OGLE-SMC-CEP-3450,01:03:00.70,-73:18:17.1,16.73,17.399,1.6564799
OGLE-SMC-CEP-3451,01:03:00.87,-73:18:16.6,16.628,17.224,2.0075595
OGLE-SMC-CEP-3452,01:03:01.49,-72:46:19.8,14.758,15.458,6.9112369000000005
OGLE-SMC-CEP-3457,01:03:03.32,-72:48:20.0,15.651,16.349,3.2059903999999997
OGLE-SMC-CEP-3458,01:03:03.47,-73:30:14.8,16.833,17.488,1.643562
OGLE-SMC-CEP-3459,01:03:05.35,-71:57:24.8,16.963,17.612000000000002,1.3362184
OGLE-SMC-CEP-3460,01:03:06.41,-73:53:16.6,15.514000000000001,16.192999999999998,3.4589133000000003
OGLE-SMC-CEP-3461,01:03:07.68,-71:26:34.1,16.736,17.337,1.5030522
OGLE-SMC-CEP-3462,01:03:08.47,-72:42:24.9,16.057000000000002,16.750999999999998,2.9728747
OGLE-SMC-CEP-3463,01:03:08.91,-72:11:44.1,15.865,16.45,2.5662211
